image_id,class_name,class_id,x_min,y_min,x_max,y_max
data/train/frame_499.jpg,Allianz,1,400,200,495,225
data/train/frame_500.jpg,Allianz,1,400,400,495,425
data/train/frame_501.jpg,No finding,0,0,0,1,1
data/train/frame_502.jpg,Allianz,1,400,600,495,625
data/train/frame_503.jpg,Allianz,1,600,0,695,25
data/train/frame_504.jpg,Allianz,1,600,200,695,225
data/train/frame_505.jpg,Allianz,1,600,400,695,425
data/train/frame_506.jpg,Allianz,1,600,600,695,625
data/train/frame_507.jpg,Allianz,1,800,0,895,25
data/train/frame_508.jpg,Allianz,1,800,200,895,225
data/train/frame_509.jpg,Allianz,1,800,400,895,425
data/train/frame_510.jpg,Allianz,1,800,600,895,625
data/train/frame_511.jpg,No finding,0,0,0,1,1
data/train/frame_512.jpg,Allianz,1,0,0,95,25
data/train/frame_513.jpg,Allianz,1,0,200,95,225
data/train/frame_514.jpg,Allianz,1,0,400,95,425
data/train/frame_515.jpg,Allianz,1,0,600,95,625
data/train/frame_516.jpg,Allianz,1,200,0,295,25
data/train/frame_517.jpg,Allianz,1,200,200,295,225
data/train/frame_518.jpg,Allianz,1,200,400,295,425
data/train/frame_519.jpg,Allianz,1,200,600,295,625
data/train/frame_520.jpg,Allianz,1,400,0,495,25
data/train/frame_521.jpg,No finding,0,0,0,1,1
data/train/frame_522.jpg,Allianz,1,400,200,495,225
data/train/frame_523.jpg,Allianz,1,400,400,495,425
data/train/frame_524.jpg,Allianz,1,400,600,495,625
data/train/frame_525.jpg,Allianz,1,600,0,695,25
data/train/frame_526.jpg,Allianz,1,600,200,695,225
data/train/frame_527.jpg,Allianz,1,600,400,695,425
data/train/frame_528.jpg,Allianz,1,600,600,695,625
data/train/frame_529.jpg,Allianz,1,800,0,895,25
data/train/frame_530.jpg,Allianz,1,800,200,895,225
data/train/frame_531.jpg,No finding,0,0,0,1,1
data/train/frame_532.jpg,Allianz,1,800,400,895,425
data/train/frame_533.jpg,Allianz,1,800,600,895,625
data/train/frame_534.jpg,Allianz,1,0,0,95,25
data/train/frame_535.jpg,Allianz,1,0,200,95,225
data/train/frame_536.jpg,Allianz,1,0,400,95,425
data/train/frame_537.jpg,Allianz,1,0,600,95,625
data/train/frame_538.jpg,Allianz,1,200,0,295,25
data/train/frame_539.jpg,Allianz,1,200,200,295,225
data/train/frame_540.jpg,Allianz,1,200,400,295,425
data/train/frame_541.jpg,No finding,0,0,0,1,1
data/train/frame_542.jpg,Allianz,1,200,600,295,625
data/train/frame_543.jpg,Allianz,1,400,0,495,25
data/train/frame_544.jpg,Allianz,1,400,200,495,225
data/train/frame_545.jpg,Allianz,1,400,400,495,425
data/train/frame_546.jpg,Allianz,1,400,600,495,625
data/train/frame_547.jpg,Allianz,1,600,0,695,25
data/train/frame_548.jpg,Allianz,1,600,200,695,225
data/train/frame_549.jpg,Allianz,1,600,400,695,425
data/train/frame_550.jpg,Allianz,1,600,600,695,625
data/train/frame_551.jpg,No finding,0,0,0,1,1
data/train/frame_552.jpg,Allianz,1,800,0,895,25
data/train/frame_553.jpg,Allianz,1,800,200,895,225
data/train/frame_554.jpg,Allianz,1,800,400,895,425
data/train/frame_555.jpg,Allianz,1,800,600,895,625
data/train/frame_556.jpg,Allianz,1,0,0,190,49
data/train/frame_557.jpg,Allianz,1,0,200,190,249
data/train/frame_558.jpg,Allianz,1,0,400,190,449
data/train/frame_559.jpg,Allianz,1,200,0,390,49
data/train/frame_560.jpg,Allianz,1,200,200,390,249
data/train/frame_561.jpg,No finding,0,0,0,1,1
data/train/frame_562.jpg,Allianz,1,200,400,390,449
data/train/frame_563.jpg,Allianz,1,400,0,590,49
data/train/frame_564.jpg,Allianz,1,400,200,590,249
data/train/frame_565.jpg,Allianz,1,400,400,590,449
data/train/frame_566.jpg,Allianz,1,600,0,790,49
data/train/frame_567.jpg,Allianz,1,600,200,790,249
data/train/frame_568.jpg,Allianz,1,600,400,790,449
data/train/frame_569.jpg,Allianz,1,800,0,990,49
data/train/frame_570.jpg,Allianz,1,800,200,990,249
data/train/frame_571.jpg,No finding,0,0,0,1,1
data/train/frame_572.jpg,Allianz,1,800,400,990,449
data/train/frame_573.jpg,Allianz,1,0,0,190,49
data/train/frame_574.jpg,Allianz,1,0,200,190,249
data/train/frame_575.jpg,Allianz,1,0,400,190,449
data/train/frame_576.jpg,Allianz,1,200,0,390,49
data/train/frame_577.jpg,Allianz,1,200,200,390,249
data/train/frame_578.jpg,Allianz,1,200,400,390,449
data/train/frame_579.jpg,Allianz,1,400,0,590,49
data/train/frame_580.jpg,Allianz,1,400,200,590,249
data/train/frame_581.jpg,No finding,0,0,0,1,1
data/train/frame_582.jpg,Allianz,1,400,400,590,449
data/train/frame_583.jpg,Allianz,1,600,0,790,49
data/train/frame_584.jpg,Allianz,1,600,200,790,249
data/train/frame_585.jpg,Allianz,1,600,400,790,449
data/train/frame_586.jpg,Allianz,1,800,0,990,49
data/train/frame_587.jpg,Allianz,1,800,200,990,249
data/train/frame_588.jpg,Allianz,1,800,400,990,449
data/train/frame_589.jpg,Allianz,1,0,0,190,49
data/train/frame_590.jpg,Allianz,1,0,200,190,249
data/train/frame_591.jpg,No finding,0,0,0,1,1
data/train/frame_592.jpg,Allianz,1,0,400,190,449
data/train/frame_593.jpg,Allianz,1,200,0,390,49
data/train/frame_594.jpg,Allianz,1,200,200,390,249
data/train/frame_595.jpg,Allianz,1,200,400,390,449
data/train/frame_596.jpg,Allianz,1,400,0,590,49
data/train/frame_597.jpg,Allianz,1,400,200,590,249
data/train/frame_598.jpg,Allianz,1,400,400,590,449
data/train/frame_599.jpg,Allianz,1,600,0,790,49
data/train/frame_600.jpg,Allianz,1,600,200,790,249
data/train/frame_601.jpg,No finding,0,0,0,1,1
data/train/frame_602.jpg,Allianz,1,600,400,790,449
data/train/frame_603.jpg,Allianz,1,800,0,990,49
data/train/frame_604.jpg,Allianz,1,800,200,990,249
data/train/frame_605.jpg,Allianz,1,800,400,990,449
data/train/frame_606.jpg,Allianz,1,0,0,190,49
data/train/frame_607.jpg,Allianz,1,0,200,190,249
data/train/frame_608.jpg,Allianz,1,0,400,190,449
data/train/frame_609.jpg,Allianz,1,200,0,390,49
data/train/frame_610.jpg,Allianz,1,200,200,390,249
data/train/frame_611.jpg,No finding,0,0,0,1,1
data/train/frame_612.jpg,Allianz,1,200,400,390,449
data/train/frame_613.jpg,Allianz,1,400,0,590,49
data/train/frame_614.jpg,Allianz,1,400,200,590,249
data/train/frame_615.jpg,Allianz,1,400,400,590,449
data/train/frame_616.jpg,Allianz,1,600,0,790,49
data/train/frame_617.jpg,Allianz,1,600,200,790,249
data/train/frame_618.jpg,Allianz,1,600,400,790,449
data/train/frame_619.jpg,Allianz,1,800,0,990,49
data/train/frame_620.jpg,Allianz,1,800,200,990,249
data/train/frame_621.jpg,No finding,0,0,0,1,1
data/train/frame_622.jpg,Allianz,1,800,400,990,449
data/train/frame_623.jpg,Allianz,1,0,0,190,49
data/train/frame_624.jpg,Allianz,1,0,200,190,249
data/train/frame_625.jpg,Allianz,1,0,400,190,449
data/train/frame_626.jpg,Allianz,1,200,0,390,49
data/train/frame_627.jpg,Allianz,1,200,200,390,249
data/train/frame_628.jpg,Allianz,1,200,400,390,449
data/train/frame_629.jpg,Allianz,1,400,0,590,49
data/train/frame_630.jpg,Allianz,1,400,200,590,249
data/train/frame_631.jpg,No finding,0,0,0,1,1
data/train/frame_632.jpg,Allianz,1,400,400,590,449
data/train/frame_633.jpg,Allianz,1,600,0,790,49
data/train/frame_634.jpg,Allianz,1,600,200,790,249
data/train/frame_635.jpg,Allianz,1,600,400,790,449
data/train/frame_636.jpg,Allianz,1,800,0,990,49
data/train/frame_637.jpg,Allianz,1,800,200,990,249
data/train/frame_638.jpg,Allianz,1,800,400,990,449
data/train/frame_639.jpg,Allianz,1,0,0,190,49
data/train/frame_640.jpg,Allianz,1,0,200,190,249
data/train/frame_641.jpg,No finding,0,0,0,1,1
data/train/frame_642.jpg,Allianz,1,0,400,190,449
data/train/frame_643.jpg,Allianz,1,200,0,390,49
data/train/frame_644.jpg,Allianz,1,200,200,390,249
data/train/frame_645.jpg,Allianz,1,200,400,390,449
data/train/frame_646.jpg,Allianz,1,400,0,590,49
data/train/frame_647.jpg,Allianz,1,400,200,590,249
data/train/frame_648.jpg,Allianz,1,400,400,590,449
data/train/frame_649.jpg,Allianz,1,600,0,790,49
data/train/frame_650.jpg,Allianz,1,600,200,790,249
data/train/frame_651.jpg,No finding,0,0,0,1,1
data/train/frame_652.jpg,Allianz,1,600,400,790,449
data/train/frame_653.jpg,Allianz,1,800,0,990,49
data/train/frame_654.jpg,Allianz,1,800,200,990,249
data/train/frame_655.jpg,Allianz,1,800,400,990,449
data/train/frame_656.jpg,Allianz,1,0,0,190,49
data/train/frame_657.jpg,Allianz,1,0,200,190,249
data/train/frame_658.jpg,Allianz,1,0,400,190,449
data/train/frame_659.jpg,Allianz,1,200,0,390,49
data/train/frame_660.jpg,Allianz,1,200,200,390,249
data/train/frame_661.jpg,No finding,0,0,0,1,1
data/train/frame_662.jpg,Allianz,1,200,400,390,449
data/train/frame_663.jpg,Allianz,1,400,0,590,49
data/train/frame_664.jpg,Allianz,1,400,200,590,249
data/train/frame_665.jpg,Allianz,1,400,400,590,449
data/train/frame_666.jpg,Allianz,1,600,0,790,49
data/train/frame_667.jpg,Allianz,1,600,200,790,249
data/train/frame_668.jpg,Allianz,1,600,400,790,449
data/train/frame_669.jpg,Allianz,1,800,0,990,49
data/train/frame_670.jpg,Allianz,1,800,200,990,249
data/train/frame_671.jpg,No finding,0,0,0,1,1
data/train/frame_672.jpg,Allianz,1,800,400,990,449
data/train/frame_673.jpg,Allianz,1,0,0,190,49
data/train/frame_674.jpg,Allianz,1,0,200,190,249
data/train/frame_675.jpg,Allianz,1,0,400,190,449
data/train/frame_676.jpg,Allianz,1,200,0,390,49
data/train/frame_677.jpg,Allianz,1,200,200,390,249
data/train/frame_678.jpg,Allianz,1,200,400,390,449
data/train/frame_679.jpg,Allianz,1,400,0,590,49
data/train/frame_680.jpg,Allianz,1,400,200,590,249
data/train/frame_681.jpg,No finding,0,0,0,1,1
data/train/frame_682.jpg,Allianz,1,400,400,590,449
data/train/frame_683.jpg,Allianz,1,600,0,790,49
data/train/frame_684.jpg,Allianz,1,600,200,790,249
data/train/frame_685.jpg,Allianz,1,600,400,790,449
data/train/frame_686.jpg,Allianz,1,800,0,990,49
data/train/frame_687.jpg,Allianz,1,800,200,990,249
data/train/frame_688.jpg,Allianz,1,800,400,990,449
data/train/frame_689.jpg,Allianz,1,0,0,190,49
data/train/frame_690.jpg,Allianz,1,0,200,190,249
data/train/frame_691.jpg,No finding,0,0,0,1,1
data/train/frame_692.jpg,Allianz,1,0,400,190,449
data/train/frame_693.jpg,Allianz,1,200,0,390,49
data/train/frame_694.jpg,Allianz,1,200,200,390,249
data/train/frame_695.jpg,Allianz,1,200,400,390,449
data/train/frame_696.jpg,Allianz,1,400,0,590,49
data/train/frame_697.jpg,Allianz,1,400,200,590,249
data/train/frame_698.jpg,Allianz,1,400,400,590,449
data/train/frame_699.jpg,Allianz,1,600,0,790,49
data/train/frame_700.jpg,Allianz,1,600,200,790,249
data/train/frame_701.jpg,No finding,0,0,0,1,1
data/train/frame_702.jpg,Allianz,1,600,400,790,449
data/train/frame_703.jpg,Allianz,1,800,0,990,49
data/train/frame_704.jpg,Allianz,1,800,200,990,249
data/train/frame_705.jpg,Allianz,1,800,400,990,449
data/train/frame_706.jpg,Allianz,1,0,0,190,49
data/train/frame_707.jpg,Allianz,1,0,200,190,249
data/train/frame_708.jpg,Allianz,1,0,400,190,449
data/train/frame_709.jpg,Allianz,1,200,0,390,49
data/train/frame_710.jpg,Allianz,1,200,200,390,249
data/train/frame_711.jpg,No finding,0,0,0,1,1
data/train/frame_712.jpg,Allianz,1,200,400,390,449
data/train/frame_713.jpg,Allianz,1,400,0,590,49
data/train/frame_714.jpg,Allianz,1,400,200,590,249
data/train/frame_715.jpg,Allianz,1,400,400,590,449
data/train/frame_716.jpg,Allianz,1,600,0,790,49
data/train/frame_717.jpg,Allianz,1,600,200,790,249
data/train/frame_718.jpg,Allianz,1,600,400,790,449
data/train/frame_719.jpg,Allianz,1,800,0,990,49
data/train/frame_720.jpg,Allianz,1,800,200,990,249
data/train/frame_721.jpg,No finding,0,0,0,1,1
data/train/frame_722.jpg,Allianz,1,800,400,990,449
data/train/frame_723.jpg,Allianz,1,0,0,190,49
data/train/frame_724.jpg,Allianz,1,0,200,190,249
data/train/frame_725.jpg,Allianz,1,0,400,190,449
data/train/frame_726.jpg,Allianz,1,200,0,390,49
data/train/frame_727.jpg,Allianz,1,200,200,390,249
data/train/frame_728.jpg,Allianz,1,200,400,390,449
data/train/frame_729.jpg,Allianz,1,400,0,590,49
data/train/frame_730.jpg,Allianz,1,400,200,590,249
data/train/frame_731.jpg,No finding,0,0,0,1,1
data/train/frame_732.jpg,Allianz,1,400,400,590,449
data/train/frame_733.jpg,Allianz,1,600,0,790,49
data/train/frame_734.jpg,Allianz,1,600,200,790,249
data/train/frame_735.jpg,Allianz,1,600,400,790,449
data/train/frame_736.jpg,Allianz,1,800,0,990,49
data/train/frame_737.jpg,Allianz,1,800,200,990,249
data/train/frame_738.jpg,Allianz,1,800,400,990,449
data/train/frame_739.jpg,Allianz,1,0,0,190,49
data/train/frame_740.jpg,Allianz,1,0,200,190,249
data/train/frame_741.jpg,No finding,0,0,0,1,1
data/train/frame_742.jpg,Allianz,1,0,400,190,449
data/train/frame_743.jpg,Allianz,1,200,0,390,49
data/train/frame_744.jpg,Allianz,1,200,200,390,249
data/train/frame_745.jpg,Allianz,1,200,400,390,449
data/train/frame_746.jpg,Allianz,1,400,0,590,49
data/train/frame_747.jpg,Allianz,1,400,200,590,249
data/train/frame_748.jpg,Allianz,1,400,400,590,449
data/train/frame_749.jpg,Allianz,1,600,0,790,49
data/train/frame_750.jpg,Allianz,1,600,200,790,249
data/train/frame_751.jpg,No finding,0,0,0,1,1
data/train/frame_752.jpg,Allianz,1,600,400,790,449
data/train/frame_753.jpg,Allianz,1,800,0,990,49
data/train/frame_754.jpg,Allianz,1,800,200,990,249
data/train/frame_755.jpg,Allianz,1,800,400,990,449
data/train/frame_756.jpg,Allianz,1,0,0,190,49
data/train/frame_757.jpg,Allianz,1,0,200,190,249
data/train/frame_758.jpg,Allianz,1,0,400,190,449
data/train/frame_759.jpg,Allianz,1,200,0,390,49
data/train/frame_760.jpg,Allianz,1,200,200,390,249
data/train/frame_761.jpg,No finding,0,0,0,1,1
data/train/frame_762.jpg,Allianz,1,200,400,390,449
data/train/frame_763.jpg,Allianz,1,400,0,590,49
data/train/frame_764.jpg,Allianz,1,400,200,590,249
data/train/frame_765.jpg,Allianz,1,400,400,590,449
data/train/frame_766.jpg,Allianz,1,600,0,790,49
data/train/frame_767.jpg,Allianz,1,600,200,790,249
data/train/frame_768.jpg,Allianz,1,600,400,790,449
data/train/frame_769.jpg,Allianz,1,800,0,990,49
data/train/frame_770.jpg,Allianz,1,800,200,990,249
data/train/frame_771.jpg,No finding,0,0,0,1,1
data/train/frame_772.jpg,Allianz,1,800,400,990,449
data/train/frame_773.jpg,Allianz,1,0,0,190,49
data/train/frame_774.jpg,Allianz,1,0,200,190,249
data/train/frame_775.jpg,Allianz,1,0,400,190,449
data/train/frame_776.jpg,Allianz,1,200,0,390,49
data/train/frame_777.jpg,Allianz,1,200,200,390,249
data/train/frame_778.jpg,Allianz,1,200,400,390,449
data/train/frame_779.jpg,Allianz,1,400,0,590,49
data/train/frame_780.jpg,Allianz,1,400,200,590,249
data/train/frame_781.jpg,No finding,0,0,0,1,1
data/train/frame_782.jpg,Allianz,1,400,400,590,449
data/train/frame_783.jpg,Allianz,1,600,0,790,49
data/train/frame_784.jpg,Allianz,1,600,200,790,249
data/train/frame_785.jpg,Allianz,1,600,400,790,449
data/train/frame_786.jpg,Allianz,1,800,0,990,49
data/train/frame_787.jpg,Allianz,1,800,200,990,249
data/train/frame_788.jpg,Allianz,1,800,400,990,449
data/train/frame_789.jpg,Allianz,1,0,0,190,49
data/train/frame_790.jpg,Allianz,1,0,200,190,249
data/train/frame_791.jpg,No finding,0,0,0,1,1
data/train/frame_792.jpg,Allianz,1,0,400,190,449
data/train/frame_793.jpg,Allianz,1,200,0,390,49
data/train/frame_794.jpg,Allianz,1,200,200,390,249
data/train/frame_795.jpg,Allianz,1,200,400,390,449
data/train/frame_796.jpg,Allianz,1,400,0,590,49
data/train/frame_797.jpg,Allianz,1,400,200,590,249
data/train/frame_798.jpg,Allianz,1,400,400,590,449
data/train/frame_799.jpg,Allianz,1,600,0,790,49
data/train/frame_800.jpg,Allianz,1,600,200,790,249
data/train/frame_801.jpg,No finding,0,0,0,1,1
data/train/frame_802.jpg,Allianz,1,600,400,790,449
data/train/frame_803.jpg,Allianz,1,800,0,990,49
data/train/frame_804.jpg,Allianz,1,800,200,990,249
data/train/frame_805.jpg,Allianz,1,800,400,990,449
data/train/frame_806.jpg,Allianz,1,0,0,190,49
data/train/frame_807.jpg,Allianz,1,0,200,190,249
data/train/frame_808.jpg,Allianz,1,0,400,190,449
data/train/frame_809.jpg,Allianz,1,200,0,390,49
data/train/frame_810.jpg,Allianz,1,200,200,390,249
data/train/frame_811.jpg,No finding,0,0,0,1,1
data/train/frame_812.jpg,Allianz,1,200,400,390,449
data/train/frame_813.jpg,Allianz,1,400,0,590,49
data/train/frame_814.jpg,Allianz,1,400,200,590,249
data/train/frame_815.jpg,Allianz,1,400,400,590,449
data/train/frame_816.jpg,Allianz,1,600,0,790,49
data/train/frame_817.jpg,Allianz,1,600,200,790,249
data/train/frame_818.jpg,Allianz,1,600,400,790,449
data/train/frame_819.jpg,Allianz,1,800,0,990,49
data/train/frame_820.jpg,Allianz,1,800,200,990,249
data/train/frame_821.jpg,No finding,0,0,0,1,1
data/train/frame_822.jpg,Allianz,1,800,400,990,449
data/train/frame_823.jpg,Allianz,1,0,0,190,49
data/train/frame_824.jpg,Allianz,1,0,200,190,249
data/train/frame_825.jpg,Allianz,1,0,400,190,449
data/train/frame_826.jpg,Allianz,1,200,0,390,49
data/train/frame_827.jpg,Allianz,1,200,200,390,249
data/train/frame_828.jpg,Allianz,1,200,400,390,449
data/train/frame_829.jpg,Allianz,1,400,0,590,49
data/train/frame_830.jpg,Allianz,1,400,200,590,249
data/train/frame_831.jpg,No finding,0,0,0,1,1
data/train/frame_832.jpg,Allianz,1,400,400,590,449
data/train/frame_833.jpg,Allianz,1,600,0,790,49
data/train/frame_834.jpg,Allianz,1,600,200,790,249
data/train/frame_835.jpg,Allianz,1,600,400,790,449
data/train/frame_836.jpg,Allianz,1,800,0,990,49
data/train/frame_837.jpg,Allianz,1,800,200,990,249
data/train/frame_838.jpg,Allianz,1,800,400,990,449
data/train/frame_839.jpg,Allianz,1,0,0,190,49
data/train/frame_840.jpg,Allianz,1,0,200,190,249
data/train/frame_841.jpg,No finding,0,0,0,1,1
data/train/frame_842.jpg,Allianz,1,0,400,190,449
data/train/frame_843.jpg,Allianz,1,200,0,390,49
data/train/frame_844.jpg,Allianz,1,200,200,390,249
data/train/frame_845.jpg,Allianz,1,200,400,390,449
data/train/frame_846.jpg,Allianz,1,400,0,590,49
data/train/frame_847.jpg,Allianz,1,400,200,590,249
data/train/frame_848.jpg,Allianz,1,400,400,590,449
data/train/frame_849.jpg,Allianz,1,600,0,790,49
data/train/frame_850.jpg,Allianz,1,600,200,790,249
data/train/frame_851.jpg,No finding,0,0,0,1,1
data/train/frame_852.jpg,Allianz,1,600,400,790,449
data/train/frame_853.jpg,Allianz,1,800,0,990,49
data/train/frame_854.jpg,Allianz,1,800,200,990,249
data/train/frame_855.jpg,Allianz,1,800,400,990,449
data/train/frame_856.jpg,Allianz,1,0,0,190,49
data/train/frame_857.jpg,Allianz,1,0,200,190,249
data/train/frame_858.jpg,Allianz,1,0,400,190,449
data/train/frame_859.jpg,Allianz,1,200,0,390,49
data/train/frame_860.jpg,Allianz,1,200,200,390,249
data/train/frame_861.jpg,No finding,0,0,0,1,1
data/train/frame_862.jpg,Allianz,1,200,400,390,449
data/train/frame_863.jpg,Allianz,1,400,0,590,49
data/train/frame_864.jpg,Allianz,1,400,200,590,249
data/train/frame_865.jpg,Allianz,1,400,400,590,449
data/train/frame_866.jpg,Allianz,1,600,0,790,49
data/train/frame_867.jpg,Allianz,1,600,200,790,249
data/train/frame_868.jpg,Allianz,1,600,400,790,449
data/train/frame_869.jpg,Allianz,1,800,0,990,49
data/train/frame_870.jpg,Allianz,1,800,200,990,249
data/train/frame_871.jpg,No finding,0,0,0,1,1
data/train/frame_872.jpg,Allianz,1,800,400,990,449
data/train/frame_873.jpg,Allianz,1,0,0,190,49
data/train/frame_874.jpg,Allianz,1,0,200,190,249
data/train/frame_875.jpg,Allianz,1,0,400,190,449
data/train/frame_876.jpg,Allianz,1,200,0,390,49
data/train/frame_877.jpg,Allianz,1,200,200,390,249
data/train/frame_878.jpg,Allianz,1,200,400,390,449
data/train/frame_879.jpg,Allianz,1,400,0,590,49
data/train/frame_880.jpg,Allianz,1,400,200,590,249
data/train/frame_881.jpg,No finding,0,0,0,1,1
data/train/frame_882.jpg,Allianz,1,400,400,590,449
data/train/frame_883.jpg,Allianz,1,600,0,790,49
data/train/frame_884.jpg,Allianz,1,600,200,790,249
data/train/frame_885.jpg,Allianz,1,600,400,790,449
data/train/frame_886.jpg,Allianz,1,800,0,990,49
data/train/frame_887.jpg,Allianz,1,800,200,990,249
data/train/frame_888.jpg,Allianz,1,800,400,990,449
data/train/frame_889.jpg,Allianz,1,0,0,190,49
data/train/frame_890.jpg,Allianz,1,0,200,190,249
data/train/frame_891.jpg,No finding,0,0,0,1,1
data/train/frame_892.jpg,Allianz,1,0,400,190,449
data/train/frame_893.jpg,Allianz,1,0,600,190,649
data/train/frame_894.jpg,Allianz,1,200,0,390,49
data/train/frame_895.jpg,Allianz,1,200,200,390,249
data/train/frame_896.jpg,Allianz,1,200,400,390,449
data/train/frame_897.jpg,Allianz,1,200,600,390,649
data/train/frame_898.jpg,Allianz,1,400,0,590,49
data/train/frame_899.jpg,Allianz,1,400,200,590,249
data/train/frame_900.jpg,Allianz,1,400,400,590,449
data/train/frame_901.jpg,No finding,0,0,0,1,1
data/train/frame_902.jpg,Allianz,1,400,600,590,649
data/train/frame_903.jpg,Allianz,1,600,0,790,49
data/train/frame_904.jpg,Allianz,1,600,200,790,249
data/train/frame_905.jpg,Allianz,1,600,400,790,449
data/train/frame_906.jpg,Allianz,1,600,600,790,649
data/train/frame_907.jpg,Allianz,1,800,0,990,49
data/train/frame_908.jpg,Allianz,1,800,200,990,249
data/train/frame_909.jpg,Allianz,1,800,400,990,449
data/train/frame_910.jpg,Allianz,1,800,600,990,649
data/train/frame_911.jpg,No finding,0,0,0,1,1
data/train/frame_912.jpg,Allianz,1,0,0,190,49
data/train/frame_913.jpg,Allianz,1,0,200,190,249
data/train/frame_914.jpg,Allianz,1,0,400,190,449
data/train/frame_915.jpg,Allianz,1,0,600,190,649
data/train/frame_916.jpg,Allianz,1,200,0,390,49
data/train/frame_917.jpg,Allianz,1,200,200,390,249
data/train/frame_918.jpg,Allianz,1,200,400,390,449
data/train/frame_919.jpg,Allianz,1,200,600,390,649
data/train/frame_920.jpg,Allianz,1,400,0,590,49
data/train/frame_921.jpg,No finding,0,0,0,1,1
data/train/frame_922.jpg,Allianz,1,400,200,590,249
data/train/frame_923.jpg,Allianz,1,400,400,590,449
data/train/frame_924.jpg,Allianz,1,400,600,590,649
data/train/frame_925.jpg,Allianz,1,600,0,790,49
data/train/frame_926.jpg,Allianz,1,600,200,790,249
data/train/frame_927.jpg,Allianz,1,600,400,790,449
data/train/frame_928.jpg,Allianz,1,600,600,790,649
data/train/frame_929.jpg,Allianz,1,800,0,990,49
data/train/frame_930.jpg,Allianz,1,800,200,990,249
data/train/frame_931.jpg,No finding,0,0,0,1,1
data/train/frame_932.jpg,Allianz,1,800,400,990,449
data/train/frame_933.jpg,Allianz,1,800,600,990,649
data/train/frame_934.jpg,Allianz,1,0,0,190,49
data/train/frame_935.jpg,Allianz,1,0,200,190,249
data/train/frame_936.jpg,Allianz,1,0,400,190,449
data/train/frame_937.jpg,Allianz,1,0,600,190,649
data/train/frame_938.jpg,Allianz,1,200,0,390,49
data/train/frame_939.jpg,Allianz,1,200,200,390,249
data/train/frame_940.jpg,Allianz,1,200,400,390,449
data/train/frame_941.jpg,No finding,0,0,0,1,1
data/train/frame_942.jpg,Allianz,1,200,600,390,649
data/train/frame_943.jpg,Allianz,1,400,0,590,49
data/train/frame_944.jpg,Allianz,1,400,200,590,249
data/train/frame_945.jpg,Allianz,1,400,400,590,449
data/train/frame_946.jpg,Allianz,1,400,600,590,649
data/train/frame_947.jpg,Allianz,1,600,0,790,49
data/train/frame_948.jpg,Allianz,1,600,200,790,249
data/train/frame_949.jpg,Allianz,1,600,400,790,449
data/train/frame_950.jpg,Allianz,1,600,600,790,649
data/train/frame_951.jpg,No finding,0,0,0,1,1
data/train/frame_952.jpg,Allianz,1,800,0,990,49
data/train/frame_953.jpg,Allianz,1,800,200,990,249
data/train/frame_954.jpg,Allianz,1,800,400,990,449
data/train/frame_955.jpg,Allianz,1,800,600,990,649
data/train/frame_956.jpg,Allianz,1,0,0,190,49
data/train/frame_957.jpg,Allianz,1,0,200,190,249
data/train/frame_958.jpg,Allianz,1,0,400,190,449
data/train/frame_959.jpg,Allianz,1,0,600,190,649
data/train/frame_960.jpg,Allianz,1,200,0,390,49
data/train/frame_961.jpg,No finding,0,0,0,1,1
data/train/frame_962.jpg,Allianz,1,200,200,390,249
data/train/frame_963.jpg,Allianz,1,200,400,390,449
data/train/frame_964.jpg,Allianz,1,200,600,390,649
data/train/frame_965.jpg,Allianz,1,400,0,590,49
data/train/frame_966.jpg,Allianz,1,400,200,590,249
data/train/frame_967.jpg,Allianz,1,400,400,590,449
data/train/frame_968.jpg,Allianz,1,400,600,590,649
data/train/frame_969.jpg,Allianz,1,600,0,790,49
data/train/frame_970.jpg,Allianz,1,600,200,790,249
data/train/frame_971.jpg,No finding,0,0,0,1,1
data/train/frame_972.jpg,Allianz,1,600,400,790,449
data/train/frame_973.jpg,Allianz,1,600,600,790,649
data/train/frame_974.jpg,Allianz,1,800,0,990,49
data/train/frame_975.jpg,Allianz,1,800,200,990,249
data/train/frame_976.jpg,Allianz,1,800,400,990,449
data/train/frame_977.jpg,Allianz,1,800,600,990,649
data/train/frame_978.jpg,Allianz,1,0,0,190,49
data/train/frame_979.jpg,Allianz,1,0,200,190,249
data/train/frame_980.jpg,Allianz,1,0,400,190,449
data/train/frame_981.jpg,No finding,0,0,0,1,1
data/train/frame_982.jpg,Allianz,1,0,600,190,649
data/train/frame_983.jpg,Allianz,1,200,0,390,49
data/train/frame_984.jpg,Allianz,1,200,200,390,249
data/train/frame_985.jpg,Allianz,1,200,400,390,449
data/train/frame_986.jpg,Allianz,1,200,600,390,649
data/train/frame_987.jpg,Allianz,1,400,0,590,49
data/train/frame_988.jpg,Allianz,1,400,200,590,249
data/train/frame_989.jpg,Allianz,1,400,400,590,449
data/train/frame_990.jpg,Allianz,1,400,600,590,649
data/train/frame_991.jpg,No finding,0,0,0,1,1
data/train/frame_992.jpg,Allianz,1,600,0,790,49
data/train/frame_993.jpg,Allianz,1,600,200,790,249
data/train/frame_994.jpg,Allianz,1,600,400,790,449
data/train/frame_995.jpg,Allianz,1,600,600,790,649
data/train/frame_996.jpg,Allianz,1,800,0,990,49
data/train/frame_997.jpg,Allianz,1,800,200,990,249
data/train/frame_998.jpg,Allianz,1,800,400,990,449
